,shortname,route_id,shape,direction,path,rider_dict,period,riders,bus,seeds,traffic,signal_chance,wind_speeds,wind_directions,trip,result
934,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.2,3.3940000000000006,NW,<Object_Params.Trip object at 0x7936e346f890>,0.3214396744596052
935,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.2,3.3940000000000006,SE,<Object_Params.Trip object at 0x7936e346cb90>,0.31172915566217946
936,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.30000000000000004,0.894,NW,<Object_Params.Trip object at 0x7936e346eae0>,0.32140165467135945
937,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.30000000000000004,0.894,SE,<Object_Params.Trip object at 0x7936e346f110>,0.3116976886300905
938,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.30000000000000004,1.3940000000000001,NW,<Object_Params.Trip object at 0x7936e346fb00>,0.32140165467135945
939,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.30000000000000004,1.3940000000000001,SE,<Object_Params.Trip object at 0x7936e346cf20>,0.3116976886300905
940,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.30000000000000004,1.8940000000000001,NW,<Object_Params.Trip object at 0x7936e346ec00>,0.32140165467135945
941,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.30000000000000004,1.8940000000000001,SE,<Object_Params.Trip object at 0x7936e346ca70>,0.3116976886300905
942,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.30000000000000004,2.3940000000000006,NW,<Object_Params.Trip object at 0x7936e346cd10>,0.32140165467135945
943,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.30000000000000004,2.3940000000000006,SE,<Object_Params.Trip object at 0x7936e346d0d0>,0.3116976886300905
944,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.30000000000000004,2.8940000000000006,NW,<Object_Params.Trip object at 0x7936e346f050>,0.32140165467135945
945,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.30000000000000004,2.8940000000000006,SE,<Object_Params.Trip object at 0x7936e346e4e0>,0.3116976886300905
946,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.30000000000000004,3.3940000000000006,NW,<Object_Params.Trip object at 0x7936e346d8e0>,0.32140165467135945
947,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.30000000000000004,3.3940000000000006,SE,<Object_Params.Trip object at 0x7936e346fd10>,0.3116976886300905
948,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.4000000000000001,0.894,NW,<Object_Params.Trip object at 0x7936e346c980>,0.32136364387598837
949,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.4000000000000001,0.894,SE,<Object_Params.Trip object at 0x7936e346f8f0>,0.311666227950145
950,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.4000000000000001,1.3940000000000001,NW,<Object_Params.Trip object at 0x7936e346c6e0>,0.32136364387598837
951,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.4000000000000001,1.3940000000000001,SE,<Object_Params.Trip object at 0x7936e346c230>,0.311666227950145
952,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.4000000000000001,1.8940000000000001,NW,<Object_Params.Trip object at 0x7936e346d490>,0.32136364387598837
953,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.4000000000000001,1.8940000000000001,SE,<Object_Params.Trip object at 0x7936e346e570>,0.311666227950145
954,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.4000000000000001,2.3940000000000006,NW,<Object_Params.Trip object at 0x7936e346f0b0>,0.32136364387598837
955,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.4000000000000001,2.3940000000000006,SE,<Object_Params.Trip object at 0x7936e346c620>,0.311666227950145
956,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.4000000000000001,2.8940000000000006,NW,<Object_Params.Trip object at 0x7936e346d3a0>,0.32136364387598837
957,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.4000000000000001,2.8940000000000006,SE,<Object_Params.Trip object at 0x7936e346c500>,0.311666227950145
958,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.4000000000000001,3.3940000000000006,NW,<Object_Params.Trip object at 0x7936e346eb70>,0.32136364387598837
959,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.4000000000000001,3.3940000000000006,SE,<Object_Params.Trip object at 0x7936e346d580>,0.311666227950145
960,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.5000000000000001,0.894,NW,<Object_Params.Trip object at 0x7936e57ccfb0>,0.32132564207030156
961,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.5000000000000001,0.894,SE,<Object_Params.Trip object at 0x7936e57cebd0>,0.31163477362041975
962,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.5000000000000001,1.3940000000000001,NW,<Object_Params.Trip object at 0x7936e57ce000>,0.32132564207030156
963,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.5000000000000001,1.3940000000000001,SE,<Object_Params.Trip object at 0x7936e57cf380>,0.31163477362041975
964,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.5000000000000001,1.8940000000000001,NW,<Object_Params.Trip object at 0x7936e57cd400>,0.32132564207030156
965,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.5000000000000001,1.8940000000000001,SE,<Object_Params.Trip object at 0x7936e57ccfe0>,0.31163477362041975
966,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.5000000000000001,2.3940000000000006,NW,<Object_Params.Trip object at 0x7936e57cf7a0>,0.32132564207030156
967,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.5000000000000001,2.3940000000000006,SE,<Object_Params.Trip object at 0x7936e57cfa40>,0.31163477362041975
968,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.5000000000000001,2.8940000000000006,NW,<Object_Params.Trip object at 0x7936e57cfe60>,0.32132564207030156
969,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.5000000000000001,2.8940000000000006,SE,<Object_Params.Trip object at 0x7936e57ce900>,0.31163477362041975
970,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.5000000000000001,3.3940000000000006,NW,<Object_Params.Trip object at 0x7936e57cdc40>,0.32132564207030156
971,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.5000000000000001,3.3940000000000006,SE,<Object_Params.Trip object at 0x7936e57cc320>,0.31163477362041975
972,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.6000000000000001,0.894,NW,<Object_Params.Trip object at 0x7936e57cf4d0>,0.3212876492511104
973,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.6000000000000001,0.894,SE,<Object_Params.Trip object at 0x7936e57cd6d0>,0.3116033256389924
974,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.6000000000000001,1.3940000000000001,NW,<Object_Params.Trip object at 0x7936e57cdd30>,0.3212876492511104
975,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.6000000000000001,1.3940000000000001,SE,<Object_Params.Trip object at 0x7936e57cee40>,0.3116033256389924
976,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.6000000000000001,1.8940000000000001,NW,<Object_Params.Trip object at 0x7936e57ce480>,0.3212876492511104
977,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.6000000000000001,1.8940000000000001,SE,<Object_Params.Trip object at 0x7936e57ceb10>,0.3116033256389924
978,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.6000000000000001,2.3940000000000006,NW,<Object_Params.Trip object at 0x7936e57ce0f0>,0.3212876492511104
979,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.6000000000000001,2.3940000000000006,SE,<Object_Params.Trip object at 0x7936e57cfda0>,0.3116033256389924
980,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.6000000000000001,2.8940000000000006,NW,<Object_Params.Trip object at 0x7936e57cdee0>,0.3212876492511104
981,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.6000000000000001,2.8940000000000006,SE,<Object_Params.Trip object at 0x7936e57cea50>,0.3116033256389924
982,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.6000000000000001,3.3940000000000006,NW,<Object_Params.Trip object at 0x7936e57cce60>,0.3212876492511104
983,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.6000000000000001,3.3940000000000006,SE,<Object_Params.Trip object at 0x7936e57cd700>,0.3116033256389924
984,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.7000000000000002,0.894,NW,<Object_Params.Trip object at 0x7936e57ce780>,0.3212496654152276
985,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.7000000000000002,0.894,SE,<Object_Params.Trip object at 0x7936e57ce810>,0.31157188400394115
986,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.7000000000000002,1.3940000000000001,NW,<Object_Params.Trip object at 0x7936e57cfb60>,0.3212496654152276
987,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.7000000000000002,1.3940000000000001,SE,<Object_Params.Trip object at 0x7936e57cc1a0>,0.31157188400394115
988,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.7000000000000002,1.8940000000000001,NW,<Object_Params.Trip object at 0x7936e57cdc70>,0.3212496654152276
989,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.7000000000000002,1.8940000000000001,SE,<Object_Params.Trip object at 0x7936e57ceb40>,0.31157188400394115
990,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.7000000000000002,2.3940000000000006,NW,<Object_Params.Trip object at 0x7936e57cd340>,0.3212496654152276
991,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.7000000000000002,2.3940000000000006,SE,<Object_Params.Trip object at 0x7936e57ce990>,0.31157188400394115
992,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.7000000000000002,2.8940000000000006,NW,<Object_Params.Trip object at 0x7936e57cdca0>,0.3212496654152276
993,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.7000000000000002,2.8940000000000006,SE,<Object_Params.Trip object at 0x7936e57ccb60>,0.31157188400394115
994,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.7000000000000002,3.3940000000000006,NW,<Object_Params.Trip object at 0x7936e57cc230>,0.3212496654152276
995,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.7000000000000002,3.3940000000000006,SE,<Object_Params.Trip object at 0x7936e57ce960>,0.31157188400394115
996,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.8000000000000003,0.894,NW,<Object_Params.Trip object at 0x7936e57ce7b0>,0.3212116905594673
997,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.8000000000000003,0.894,SE,<Object_Params.Trip object at 0x7936e57cf4a0>,0.31154044871334513
998,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.8000000000000003,1.3940000000000001,NW,<Object_Params.Trip object at 0x7936e57cf290>,0.3212116905594673
999,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.8000000000000003,1.3940000000000001,SE,<Object_Params.Trip object at 0x7936e346d100>,0.31154044871334513
1000,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.8000000000000003,1.8940000000000001,NW,<Object_Params.Trip object at 0x7936e57cfc20>,0.3212116905594673
1001,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.8000000000000003,1.8940000000000001,SE,<Object_Params.Trip object at 0x7936e57cd6a0>,0.31154044871334513
1002,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.8000000000000003,2.3940000000000006,NW,<Object_Params.Trip object at 0x7936e34c1640>,0.3212116905594673
1003,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.8000000000000003,2.3940000000000006,SE,<Object_Params.Trip object at 0x7936e34c04d0>,0.31154044871334513
1004,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.8000000000000003,2.8940000000000006,NW,<Object_Params.Trip object at 0x7936e34c11f0>,0.3212116905594673
1005,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.8000000000000003,2.8940000000000006,SE,<Object_Params.Trip object at 0x7936e34c3a40>,0.31154044871334513
1006,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.8000000000000003,3.3940000000000006,NW,<Object_Params.Trip object at 0x7936e34c1430>,0.3212116905594673
1007,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.2,0.8000000000000003,3.3940000000000006,SE,<Object_Params.Trip object at 0x7936e34c3b30>,0.31154044871334513
1008,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.2,0.894,NW,<Object_Params.Trip object at 0x7936e34c1340>,0.3444353750900184
1009,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.2,0.894,SE,<Object_Params.Trip object at 0x7936e34c1b80>,0.3365859701111685
1010,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.2,1.3940000000000001,NW,<Object_Params.Trip object at 0x7936e34c38f0>,0.3444353750900184
1011,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.2,1.3940000000000001,SE,<Object_Params.Trip object at 0x7936e34c0080>,0.3365859701111685
1012,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.2,1.8940000000000001,NW,<Object_Params.Trip object at 0x7936e34c3c50>,0.3444353750900184
1013,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.2,1.8940000000000001,SE,<Object_Params.Trip object at 0x7936e34c1070>,0.3365859701111685
1014,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.2,2.3940000000000006,NW,<Object_Params.Trip object at 0x7936e34c2300>,0.3444353750900184
1015,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.2,2.3940000000000006,SE,<Object_Params.Trip object at 0x7936e34c22d0>,0.3365859701111685
1016,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.2,2.8940000000000006,NW,<Object_Params.Trip object at 0x7936e34c2000>,0.3444353750900184
1017,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.2,2.8940000000000006,SE,<Object_Params.Trip object at 0x7936e34c18b0>,0.3365859701111685
1018,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.2,3.3940000000000006,NW,<Object_Params.Trip object at 0x7936e34c27e0>,0.3444353750900184
1019,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.2,3.3940000000000006,SE,<Object_Params.Trip object at 0x7936e34c2fc0>,0.3365859701111685
1020,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.30000000000000004,0.894,NW,<Object_Params.Trip object at 0x7936e34c3020>,0.3443934671809736
1021,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.30000000000000004,0.894,SE,<Object_Params.Trip object at 0x7936e34c07a0>,0.33654595042142804
1022,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.30000000000000004,1.3940000000000001,NW,<Object_Params.Trip object at 0x7936e34c0c20>,0.3443934671809736
1023,50,100230,41050005,1,./KC_Example_Data/Saved_Routes/rt50_sh41050005_d1.json,{'AM': 35.48968253968257},AM,35.48968253968257,<Object_Params.Bus object at 0x7936e34b3170>,2,0.4,0.30000000000000004,1.3940000000000001,SE,<Object_Params.Trip object at 0x7936e34c1dc0>,0.33654595042142804
