,geometry,elevation[km],latitude,longitude,point_distances[km],cumulative_distance[km],speed_limit[km/s],is_stop,is_signal
1894,POINT (-121.99633 47.206588),0.23570046711923043,-121.99632979361931,47.20658761534915,0.015805042879144967,27.95225434313771,0.011176,False,False
1895,POINT (-121.996184 47.206588),0.23055555221233204,-121.99618441024407,47.20658804693157,0.015769299478588794,27.9680236426163,0.011176,False,False
1896,POINT (-121.996039 47.206588),0.23062412315641923,-121.99603902599662,47.206588101184764,0.014906595289041263,27.98293023790534,0.011176,False,False
1897,POINT (-121.995894 47.206588),0.23270304257378163,-121.99589364174916,47.20658815543796,0.015050707196684106,27.997980945102025,0.011176,False,False
1898,POINT (-121.995748 47.206588),0.23099691719914564,-121.99574825750172,47.20658820969116,0.015003757693426746,28.012984702795453,0.011176,False,False
1899,POINT (-121.995603 47.206588),0.2309356181106696,-121.99560287325426,47.206588263944354,0.014906563612947761,28.0278912664084,0.011176,False,False
1900,POINT (-121.995457 47.206588),0.23102901953219762,-121.99545748900681,47.206588318197554,0.014906730189642921,28.042797996598043,0.011176,False,False
1901,POINT (-121.995312 47.206586),0.23121766303746,-121.99531217433497,47.206586120487025,0.014901770483674432,28.05769976708172,0.011176,False,True
1902,POINT (-121.995169 47.206566),0.23149920750398642,-121.99516854139368,47.20656609141153,0.014836140130241048,28.07253590721196,0.011176,False,False
1903,POINT (-121.995034 47.206512),0.2313792867874656,-121.99503437403618,47.206511610814545,0.014579489711880382,28.087115396923842,0.011176,False,False
1904,POINT (-121.99492 47.206423),0.2315446995998448,-121.99491995096393,47.20642332817915,0.014101944346970315,28.10121734127081,0.011176,False,False
1905,POINT (-121.994816 47.206322),0.231696150222216,-121.99481634533795,47.206321628820966,0.013930924494186802,28.115148265764997,0.011176,False,False
1906,POINT (-121.994722 47.206211),0.23183917308222002,-121.99472194453332,47.20621106178051,0.01377225602412779,28.128920521789126,0.011176,False,False
1907,POINT (-121.994628 47.2061),0.2320140126773712,-121.9946275437287,47.20610049474005,0.013772240080050365,28.142692761869178,0.011176,False,False
1908,POINT (-121.99453 47.205992),0.23215374994821364,-121.99453043133221,47.20599234169766,0.013819123059195252,28.156511884928374,0.011176,False,False
1909,POINT (-121.994426 47.205891),0.2322739572437904,-121.99442593773281,47.205891309249864,0.013960904426924043,28.170472789355298,0.011176,True,False
1910,POINT (-121.99431 47.205804),0.2323440599273592,-121.99430992273255,47.205803742774286,0.014200960052821615,28.18467374940812,0.011176,False,False
1911,POINT (-121.994188 47.205724),0.2323361131841976,-121.99418830403104,47.205724397021626,0.014313903439377752,28.198987652847496,0.011176,False,False
1912,POINT (-121.99406 47.205657),0.2323957424737272,-121.99405966786138,47.20565665251478,0.01448999764667169,28.213477650494166,0.011176,False,False
1913,POINT (-121.993929 47.205592),0.232461879793116,-121.99392942586996,47.20559210167913,0.014526246169344307,28.22800389666351,0.011176,False,False
1914,POINT (-121.993798 47.205529),0.2325304815092016,-121.99379832987843,47.20552924928575,0.014548419335751376,28.24255231599926,0.011176,False,False
1915,POINT (-121.993667 47.205466),0.23258806679408162,-121.99366723388688,47.205466396892376,0.01454820864109198,28.25710052464035,0.011176,False,False
1916,POINT (-121.993536 47.205404),0.23264448706965843,-121.99353613789535,47.205403544499006,0.014548041128835175,28.271648565769187,0.011176,False,False
1917,POINT (-121.993405 47.205341),0.2326717495365456,-121.9934050419038,47.20534069210563,0.014547794297100604,28.28619636006629,0.011176,False,False
1918,POINT (-121.993274 47.205278),0.23296795896647762,-121.99327402429961,47.20527767658001,0.014548728475275123,28.300745088541564,0.011176,False,False
1919,POINT (-121.993143 47.205215),0.23271875855952,-121.9931430384608,47.20521459494734,0.014546921462968952,28.315292010004534,0.011176,False,False
1920,POINT (-121.993012 47.205152),0.2327878398147024,-121.99301205262198,47.20515151331467,0.01454478672591571,28.32983679673045,0.011176,False,False
1921,POINT (-121.992881 47.205088),0.23397548586622802,-121.99288106678316,47.205088431682,0.014592867317442915,28.344429664047894,0.011176,False,False
1922,POINT (-121.99275 47.205025),0.2329017745877976,-121.99275008094435,47.20502535004933,0.01458387305527875,28.359013537103174,0.011176,False,False
1923,POINT (-121.992619 47.204962),0.23296072282915922,-121.99261909510552,47.204962268416665,0.01454424957277734,28.37355778667595,0.011176,False,False
1924,POINT (-121.992488 47.204899),0.23295499644305043,-121.9924881092667,47.204899186784,0.01454396700169027,28.38810175367764,0.011176,False,False
1925,POINT (-121.992357 47.204836),0.233505286255956,-121.99235727143046,47.204835799007604,0.01455062646734211,28.402652380144982,0.011176,False,False
1926,POINT (-121.992226 47.204772),0.23285536514909522,-121.99222647552699,47.204772324493135,0.01455356619892965,28.417205946343913,0.011176,False,False
1927,POINT (-121.992096 47.204709),0.23272791304707843,-121.99209567962353,47.20470884997866,0.01453943958595235,28.431745385929865,0.011176,False,False
